training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.902367,0.44779938,0.0201521,0.19243316,-24.253046,24.253046,0.14485262,-1.7318003,-24.264446,-26.105865,2.169696,-2.91833,31.9704,24.984228,0.47249815,0.019767685,0.2043212,-24.314053,24.314053,0.21225476,-2.2375574,-24.313932,-26.645475,0.01892811689376831,94.64059734344482,5000
42.37365,0.36699498,0.020802295,0.16312045,-41.79863,41.79863,0.15149748,-1.2478486,-41.829662,-44.11108,4.3452635,-3.3268495,37.38781,42.129177,0.44543338,0.02048238,0.19415869,-41.47892,41.47892,0.19312572,-1.1759914,-41.517815,-44.187637,0.0034812998294830324,112.04710412025452,10000
55.209667,0.43469205,0.016284676,0.19088998,-54.61213,54.61213,0.48589957,-0.8651521,-54.659412,-57.66413,4.8016577,-3.5383606,38.30205,55.31442,0.44773525,0.015553823,0.16249973,-54.711143,54.711143,0.48997974,-2.5749257,-54.765015,-57.539326,0.0035825868129730223,129.9600441455841,15000
64.89886,0.42699558,0.015094907,0.15868628,-64.320915,64.320915,0.24375737,-0.24270055,-64.357086,-67.758736,2.1356235,-3.0743504,27.341793,64.84716,0.434199,0.016175017,0.17297795,-64.25121,64.25121,0.5760245,-8.800726,-64.37631,-67.78045,0.0037470340728759767,148.69522070884705,20000
73.67142,0.38695467,0.013501653,0.12835625,-73.149445,73.149445,0.15848935,-0.5346748,-73.24949,-75.36643,1.9263306,-3.3528223,29.047073,73.39228,0.3987766,0.015817642,0.15422007,-72.83533,72.83533,0.7059381,-1.0358717,-72.8759,-75.40396,0.0038121435642242433,167.7559461593628,25000
78.762634,0.34623078,0.014186924,0.14166555,-78.274536,78.274536,0.2401545,-3.4077606,-78.35064,-81.390594,2.4988265,-1.8104594,24.49645,78.63031,0.40499306,0.0133352075,0.1438302,-78.091965,78.091965,0.4713065,-0.53301305,-78.093155,-81.30861,0.0038650602817535402,187.08125400543213,30000
83.114,0.44801772,0.01319747,0.13188711,-82.534004,82.534004,0.41357487,-0.33059406,-82.5766,-86.506546,3.132212,-2.507281,35.533867,82.97023,0.41356552,0.015014073,0.13796085,-82.406525,82.406525,0.23343764,0.29367772,-82.46272,-86.35077,0.003885548686981201,206.5090034008026,35000
86.877106,0.38928407,0.016369969,0.13623753,-86.32412,86.32412,0.24678822,-0.14745012,-86.42668,-90.79819,2.3435197,-1.0569754,21.00856,86.72505,0.43415564,0.015744332,0.1545377,-86.13345,86.13345,0.510113,-0.6922739,-86.238625,-90.574715,0.00391171178817749,226.0675687789917,40000
88.932755,0.35671407,0.016341617,0.1370168,-88.41262,88.41262,0.3408391,-8.716074,-88.487625,-93.45989,10.000429,-5.1273932,46.38485,85.748276,0.43081748,0.020203933,0.14414631,-85.11542,85.11542,0.8311408,-0.3271116,-85.2951,-93.067726,0.00392421989440918,245.68867421150208,45000
89.06667,0.36039275,0.015068745,0.123757124,-88.555595,88.555595,0.39338437,-2.6976974,-88.65004,-95.74708,9.7503195,-4.2285285,48.653454,87.64296,0.3852213,0.022369456,0.14295375,-87.03404,87.03404,0.59103775,0.33788294,-87.21473,-95.724915,0.003933530235290528,265.3563311100006,50000
