training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
19.041069,0.4860685,1.1648716,1.1211413,-18.496758,18.496758,0.15674455,-0.85529584,-19.002869,-23.79298,0.43572184,-0.449359,11.600958,19.298994,0.4861002,1.1452789,1.0793746,-18.75563,18.75563,0.2360003,-5.6688547,-19.216515,-23.755901,0.01698365831375122,84.91830086708069,5000
27.878244,0.40963978,0.9836596,0.9926306,-27.37024,27.37024,0.08827351,-0.61059725,-27.856674,-38.484512,0.360429,-0.26852188,9.828362,27.385649,0.4598106,0.9076747,0.9319391,-26.835072,26.835072,0.121703595,-7.2607765,-27.34023,-38.38908,0.0025754370212554933,97.79549169540405,10000
35.17833,0.43736652,0.7530862,0.80839956,-34.628,34.628,0.09516829,-1.4262555,-35.086323,-46.74117,1.5726551,-1.0019597,19.533121,34.53642,0.4561236,0.78564835,0.8336673,-33.96245,33.96245,0.11187586,-0.81334585,-34.405308,-47.545734,0.00255656476020813,110.5783212184906,15000
43.379704,0.40980512,0.6271984,0.66468406,-42.84446,42.84446,0.13204315,-3.820466,-43.215775,-58.40994,0.6813747,-0.99990094,14.961815,41.527134,0.45415002,0.5922798,0.6480033,-40.95453,40.95453,0.08911549,-0.42877382,-41.351303,-56.45362,0.002569561719894409,123.42613530158997,20000
46.63241,0.39320904,0.8412268,0.87129617,-46.028893,46.028893,0.2655841,-0.35749912,-46.96237,-66.34638,0.761616,-0.86954063,17.75085,44.8666,0.42103413,0.7482805,0.7857759,-44.258495,44.258495,0.4373375,-0.4507053,-45.0308,-64.241646,0.002579234170913696,136.3223111629486,25000
47.249493,0.34621274,0.5949423,0.62075365,-46.724796,46.724796,0.13946955,0.02284325,-47.232006,-70.86135,0.7186452,-0.81057847,15.73748,45.223843,0.42891592,0.6048329,0.67216456,-44.613476,44.613476,0.16204527,-0.09051162,-45.17202,-69.63386,0.0025898664474487305,149.27164840698242,30000
48.445385,0.3942961,0.56738955,0.6084075,-47.8525,47.8525,0.19020675,-9.611209,-48.399506,-70.24172,2.6249154,-2.5984025,31.706217,47.84552,0.42911834,0.5195512,0.58772564,-47.23456,47.23456,0.3083906,-0.26460847,-47.751472,-71.46716,0.0025988601207733155,162.26595377922058,35000
51.663044,0.3902378,0.42505693,0.5050336,-51.102783,51.102783,0.12383043,-0.17026985,-51.57031,-70.398346,0.4683886,-0.37925005,9.893526,49.61237,0.39439803,0.46205896,0.52637964,-49.03315,49.03315,0.13677761,0.07554452,-49.500893,-65.99714,0.0026086840152740477,175.30937886238098,40000
53.476154,0.37680757,0.40804318,0.4651756,-52.915726,52.915726,0.23327732,-0.62581533,-53.43026,-72.651665,0.8791957,-1.0777969,17.544079,52.57983,0.32022703,0.39499813,0.45232123,-52.081856,52.081856,0.33273685,-11.588886,-52.561874,-71.46074,0.002610313081741333,188.36094903945923,45000
56.07748,0.37762764,0.32331476,0.37935334,-55.538197,55.538197,0.10940422,0.09294069,-55.88365,-82.93538,0.49308825,-0.5355164,10.229035,54.98916,0.38136002,0.35554004,0.43892866,-54.430027,54.430027,0.26507783,-1.1064728,-54.83991,-74.247086,0.002614661979675293,201.43426418304443,50000
58.0778,0.37246317,0.31574392,0.4028112,-57.531677,57.531677,0.1309815,-4.0131803,-57.928246,-89.759476,1.8235979,-1.5706933,22.866684,58.087795,0.39355904,0.26905453,0.34997508,-57.546257,57.546257,0.24822104,-10.720522,-57.867825,-77.881386,0.0026253258228302,214.56089806556702,55000
60.718998,0.32439828,0.24032642,0.3171581,-60.250404,60.250404,0.09444548,-0.15846157,-60.57171,-89.99083,0.59724426,-0.52487975,13.168392,60.25357,0.33279946,0.2244631,0.30428058,-59.786095,59.786095,0.23215781,-0.08691065,-60.102097,-78.62768,0.002641913604736328,227.77047157287598,60000
64.78513,0.38862872,0.20819971,0.2837122,-64.26118,64.26118,0.09230611,-23.600292,-64.57246,-80.27087,1.1077815,-2.2237144,21.14701,64.690865,0.4016459,0.20690471,0.29959184,-64.15473,64.15473,0.16046593,-0.4147808,-64.45598,-81.96706,0.0026375718116760254,240.95833611488342,65000
66.295654,0.33058217,0.22848935,0.29787484,-65.80513,65.80513,0.13489024,-0.33542424,-66.157906,-88.31349,2.24749,-2.559517,21.961256,65.17414,0.34458107,0.24188772,0.31237197,-64.66024,64.66024,0.20179456,-0.1175573,-65.03412,-84.24717,0.0026484366416931154,254.20052456855774,70000
70.456024,0.35676056,0.15642339,0.2537917,-69.98195,69.98195,0.11578718,-17.406044,-70.21294,-91.021935,0.6667583,-0.8651789,14.779039,69.63319,0.40707102,0.17157999,0.23454961,-69.09743,69.09743,0.21115264,-10.976202,-69.341385,-87.68423,0.0026683263301849366,267.5421612262726,75000
71.141624,0.37610018,0.16453835,0.26017186,-70.633896,70.633896,0.1322257,-0.06290248,-70.9329,-93.899,1.5549393,-2.1174977,20.068333,71.455765,0.39515942,0.15092023,0.2446264,-70.93987,70.93987,0.14906013,0.10116425,-71.188126,-92.17855,0.0026795694828033447,280.9400141239166,80000
73.08963,0.3178764,0.14150737,0.22399889,-72.651474,72.651474,0.09636666,-0.899356,-72.88594,-92.17621,0.87863404,-1.9259653,20.764507,72.81508,0.42968768,0.16677788,0.2469849,-72.24363,72.24363,0.15228453,-8.403412,-72.53161,-91.78588,0.002684255123138428,294.3612949848175,85000
74.19407,0.38164183,0.16023478,0.24006185,-73.66821,73.66821,0.1261878,-4.3200183,-73.958435,-98.27509,3.6247244,-1.4675336,21.982698,74.66198,0.38225284,0.17029724,0.24732873,-74.12646,74.12646,0.12077452,-0.28312448,-74.41885,-93.72274,0.002698116111755371,307.8518810272217,90000
75.99559,0.3829615,0.14591835,0.21693861,-75.47401,75.47401,0.107100405,-3.1698878,-75.74449,-98.515274,3.2805047,-1.3693137,22.187544,75.504745,0.41682592,0.1414938,0.249829,-74.9535,74.9535,0.16373211,-0.17710075,-75.227356,-95.58116,0.002700857925415039,321.3561763763428,95000
75.9368,0.33241612,0.11763857,0.20296648,-75.48674,75.48674,0.109099545,-0.0010017455,-75.73055,-100.956375,2.5776067,-1.560272,23.949066,76.476135,0.39735448,0.13472043,0.222031,-75.94406,75.94406,0.09659638,-0.596785,-76.212006,-97.26473,0.0027076241493225097,334.8943028450012,100000
77.46479,0.34224683,0.09910183,0.1852971,-77.018486,77.018486,0.07339579,-0.22454308,-77.21122,-99.91647,0.68551344,-0.62472904,10.520903,76.59769,0.41606167,0.10907741,0.2107991,-76.06709,76.06709,0.10494295,-2.1677456,-76.28384,-98.32259,0.014453973817825318,407.164178609848,105000
79.80493,0.33444452,0.1024207,0.1774562,-79.35783,79.35783,0.09325451,-0.40168577,-79.5862,-105.03569,0.8014784,-0.40529504,9.603442,77.78117,0.3640251,0.11877979,0.22023718,-77.28649,77.28649,0.15420635,-0.37007332,-77.5391,-98.844406,0.002697512483596802,420.65174651145935,110000
80.19361,0.35327202,0.107003,0.18869704,-79.717285,79.717285,0.101025164,-22.52366,-79.96638,-100.2299,0.78228414,-0.68287635,13.749294,79.771416,0.37305534,0.104982875,0.2003803,-79.27763,79.27763,0.16655162,-1.8131706,-79.51333,-99.17534,0.0026753514289855956,434.02851009368896,115000
79.155075,0.36494583,0.10408725,0.181153,-78.66522,78.66522,0.1499019,-0.42619616,-78.91787,-101.81488,2.664084,-4.972092,40.949577,77.94742,0.34691888,0.11133675,0.18987684,-77.466896,77.466896,0.23517948,-0.18149632,-77.733536,-100.0732,0.002677312707901001,447.4150803089142,120000
81.17336,0.3254846,0.09498843,0.17402084,-80.72914,80.72914,0.100343436,-0.7425579,-80.95962,-102.614365,1.5033576,-2.0187476,18.954773,81.30979,0.36426473,0.101422116,0.18884024,-80.81875,80.81875,0.21231142,-0.15501629,-81.038284,-100.19592,0.002672614812850952,460.7781639099121,125000
83.70106,0.34234205,0.07530596,0.16512954,-83.26082,83.26082,0.0584516,-29.823298,-83.44373,-106.99774,0.30589488,-0.815696,8.391181,81.49134,0.42223167,0.08984218,0.19672617,-80.95232,80.95232,0.34531856,-0.7591813,-81.161255,-99.05065,0.0026879579544067385,474.21795988082886,130000
82.46365,0.36390308,0.090607524,0.17355177,-81.97743,81.97743,0.055052474,-10.726099,-82.20473,-101.18058,1.3584194,-0.30163425,9.320684,80.65313,0.39736995,0.097595155,0.19252968,-80.12401,80.12401,0.108523265,-0.034682184,-80.37604,-99.28368,0.002727802324295044,487.8569781780243,135000
82.06241,0.3249671,0.08282021,0.15830153,-81.62149,81.62149,0.11196828,-8.480389,-81.82272,-99.549034,2.0178225,-0.56503135,15.778484,81.40936,0.35731938,0.093933955,0.17252614,-80.92053,80.92053,0.14033324,0.16305913,-81.133385,-100.22807,0.0027491678714752195,501.6028242111206,140000
