training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
25.064114,0.44779938,0.019962704,0.1829494,-24.416687,24.416687,0.30536297,-1.6053743,-24.42527,-26.065056,2.3950968,-2.976847,38.417377,25.13882,0.47249815,0.019852249,0.1939628,-24.4678,24.4678,0.35788518,-2.5666406,-24.4685,-26.676352,0.019542407417297365,97.71204686164856,5000
42.437836,0.36699504,0.020579107,0.15342733,-41.86505,41.86505,0.17985706,-1.3002652,-41.906006,-44.166653,2.2291644,-1.5600734,26.283974,42.175102,0.44543335,0.02064387,0.18413605,-41.52323,41.52323,0.110444814,-1.0539374,-41.57154,-44.308636,0.00453720064163208,120.39805722236633,10000
55.29183,0.43469203,0.015915606,0.18264797,-54.69798,54.69798,0.23744085,-0.97248757,-54.74624,-57.78474,1.1514641,-1.058081,19.381914,55.402058,0.4477353,0.015269668,0.15336394,-54.801624,54.801624,0.21054041,-6.105352,-54.84092,-57.825527,0.0028252979755401613,134.52455472946167,15000
65.02217,0.42699558,0.01499222,0.14944594,-64.44525,64.44525,0.27807868,-0.26677188,-64.48117,-67.9009,3.306964,-5.399227,40.405087,64.93442,0.43419898,0.017335212,0.16436277,-64.326866,64.326866,0.73093283,-9.915355,-64.46337,-67.90361,0.0029627496719360352,149.33830904960632,20000
73.80711,0.38695455,0.013746736,0.120006256,-73.28269,73.28269,0.15354729,-0.5614397,-73.37284,-75.64448,1.2661204,-2.9671438,27.150684,73.50366,0.3987766,0.015698101,0.14536172,-72.94791,72.94791,0.53448474,-0.91538244,-72.9843,-75.60464,0.0030411922454833987,164.54427576065063,25000
78.78585,0.3462306,0.01359429,0.1320263,-78.30368,78.30368,0.33064765,-3.0533197,-78.38797,-81.31352,2.6816254,-1.9668002,29.07007,78.630936,0.40499306,0.012845359,0.13475025,-78.09749,78.09749,0.3758771,-0.20434125,-78.10615,-81.427246,0.004430222702026367,186.69540524482727,30000
83.2202,0.44801754,0.0130429035,0.12370799,-82.641754,82.641754,0.4913658,-0.71524227,-82.68404,-86.21066,11.805957,-9.7945385,74.39993,83.14019,0.4135654,0.01410955,0.127938,-82.585526,82.585526,0.23473227,-0.34363836,-82.64093,-86.21255,0.003267894172668457,203.03488278388977,35000
87.087135,0.3892842,0.015047173,0.12643379,-86.54738,86.54738,0.22827731,-0.32902503,-86.61876,-90.24975,2.0504653,-0.92743754,20.549103,87.039986,0.43415546,0.015395679,0.1458152,-86.45187,86.45187,0.42905068,-1.4061458,-86.520004,-90.186714,0.003152332305908203,218.79655051231384,40000
89.16583,0.3567142,0.015662476,0.12654707,-88.6525,88.6525,0.49442303,-8.884812,-88.73508,-93.10908,9.646528,-8.0498905,60.224506,86.24168,0.4308174,0.017901981,0.13531142,-85.631836,85.631836,1.1750855,-0.1883788,-85.78242,-92.98365,0.003142517948150635,234.50914692878723,45000
89.46311,0.3603929,0.014753729,0.11512633,-88.955185,88.955185,0.46902168,-2.8036313,-89.04589,-95.22092,3.9199116,-2.2797718,39.107857,88.05899,0.38522124,0.021893624,0.13360757,-87.454834,87.454834,1.5723326,-0.29069346,-87.64995,-95.26314,0.0044064303398132325,256.54131507873535,50000
92.26087,0.35105008,0.019477613,0.12972683,-91.71504,91.71504,0.32353443,-9.138781,-91.856,-97.10825,1.752517,-1.7349093,20.605953,91.52271,0.36027753,0.016672015,0.11667017,-90.99571,90.99571,0.22580442,-0.7083095,-91.076,-97.28423,0.0034940622806549073,274.01163506507874,55000
91.15619,0.35876507,0.015716495,0.11974591,-90.64026,90.64026,0.33773112,-0.2330067,-90.78616,-98.38194,2.429081,-2.3998253,29.096056,90.1591,0.41768372,0.017760152,0.13466144,-89.56382,89.56382,0.14192799,-0.30405834,-89.67485,-98.19047,0.003176308584213257,289.89318323135376,60000
90.88067,0.39426264,0.016131438,0.11735951,-90.32509,90.32509,0.35877392,-2.4721768,-90.460594,-99.79097,1.2703049,-3.927564,29.914072,90.444305,0.38586187,0.016663412,0.12020166,-89.89181,89.89181,0.33519125,0.3237235,-89.981514,-99.21497,0.0031623634815216065,305.7050063610077,65000
91.59367,0.37425268,0.015928399,0.11478996,-91.060135,91.060135,0.18874775,-2.2767515,-91.18634,-100.77517,0.5519358,-1.9200146,20.58933,91.13009,0.36684284,0.018028481,0.1225036,-90.58296,90.58296,0.24104497,-0.14958972,-90.71715,-99.98401,0.004307070779800415,327.2403755187988,70000
