training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.516117,0.4860686,0.021514453,0.19947651,-23.814903,23.814903,0.23601273,-1.4861816,-23.828888,-27.189148,3.5940585,-4.47303,44.78187,24.811432,0.48610017,0.022314558,0.18683024,-24.102186,24.102186,0.012307109,-21.963778,-24.102692,-26.85062,0.018095288562774658,90.47645330429077,5000
42.361984,0.40963987,0.018272236,0.17076704,-41.769623,41.769623,0.037261806,-0.14719483,-41.77218,-45.28843,0.3201218,-0.3507781,11.323473,42.85347,0.45981058,0.018248457,0.20102155,-42.211174,42.211174,1.2362198,-16.478579,-42.267303,-45.254124,0.0034980713844299316,107.96681666374207,10000
55.702732,0.4373665,0.018077716,0.16578749,-55.084587,55.084587,0.9299309,-0.5803012,-55.14028,-58.260155,3.2859054,-4.884789,43.577366,55.570057,0.4561236,0.01917383,0.16197774,-54.922195,54.922195,0.2067863,-1.041956,-55.03685,-58.19517,0.003631535816192627,126.12450051307678,15000
65.86654,0.40980506,0.0133291045,0.13844745,-65.32344,65.32344,0.1230523,-5.782562,-65.353195,-68.36357,1.3326247,-1.3129691,17.076427,64.08772,0.45415002,0.016405143,0.15192929,-63.46952,63.46952,0.39298385,-0.8962018,-63.528023,-68.17221,0.003798401403427124,145.11651277542114,20000
72.74237,0.39320886,0.0145277325,0.15717506,-72.20389,72.20389,0.40426072,-0.80972254,-72.22365,-75.88963,10.341524,-8.531485,65.15002,71.51685,0.4210342,0.017591298,0.1417853,-70.91991,70.91991,0.4194188,-0.26451164,-70.99344,-75.56797,0.003867511224746704,164.45407485961914,25000
78.4565,0.3462128,0.014402768,0.1333329,-77.966255,77.966255,0.17022601,0.18718857,-78.01652,-81.78153,2.0912733,-1.7860686,21.345032,78.72842,0.42891595,0.016965097,0.15896371,-78.12985,78.12985,0.27350408,0.4113983,-78.20999,-81.7508,0.003908625411987304,183.99720644950867,30000
84.66353,0.3942961,0.012534023,0.14460406,-84.14389,84.14389,0.29924673,-14.104275,-84.16434,-86.26637,1.0767494,-2.6747909,26.284891,81.829605,0.4291182,0.015753238,0.14815918,-81.24296,81.24296,1.4005086,-0.5517824,-81.36818,-86.40803,0.0039308060646057125,203.65124201774597,35000
86.8318,0.39023763,0.015735874,0.14290209,-86.2842,86.2842,0.1729069,-0.20509975,-86.3258,-89.89792,2.0113845,-3.7215276,31.489239,84.3031,0.39439785,0.020403855,0.1419285,-83.704666,83.704666,0.98469746,0.0048692077,-83.839355,-89.84709,0.003951866149902344,223.410578250885,40000
88.20335,0.3768075,0.013551516,0.12924996,-87.691025,87.691025,0.22462092,-0.87514603,-87.77059,-92.79629,1.3481605,-1.3002146,18.953869,87.1129,0.32022697,0.016788304,0.124395296,-86.62479,86.62479,0.43026683,-19.077984,-86.74281,-92.97184,0.003966883659362793,243.24500226974487,45000
90.70773,0.37762755,0.013310198,0.122564845,-90.19701,90.19701,0.17053488,-0.40660334,-90.2616,-94.83597,1.712749,-0.93055516,19.398634,89.89266,0.38136035,0.01943646,0.14537922,-89.31694,89.31694,0.21591383,-1.2910712,-89.42319,-94.66229,0.0039720933437347415,263.10547399520874,50000
