training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
25.007353,0.44779938,0.022969902,0.3304718,-24.329855,24.329855,0.84008616,-1.859463,-24.319752,-25.875547,11.720491,-14.76884,128.96555,24.955185,0.47249815,0.026146531,0.3502516,-24.221222,24.221222,0.5399131,-1.6515565,-24.239273,-25.837603,0.016640979528427125,83.20490884780884,5000
42.508488,0.36699504,0.02408278,0.32361615,-41.900665,41.900665,1.159736,-0.88626045,-41.950447,-43.28481,3.4465399,-2.7298913,43.48363,42.173664,0.44543335,0.023467422,0.36512882,-41.493557,41.493557,0.30445066,-0.6486728,-41.531662,-43.712376,0.002638856077194214,96.39919543266296,10000
55.388386,0.43469203,0.019909978,0.36111695,-54.754593,54.754593,0.59764826,-1.7605339,-54.807983,-57.00582,3.2180145,-2.9923031,37.407486,55.582886,0.4477353,0.018041372,0.3120216,-54.95474,54.95474,0.5888077,-4.845096,-54.993156,-56.99243,0.002642653036117554,109.6124656200409,15000
64.703285,0.42699558,0.018102765,0.30789703,-64.09526,64.09526,0.34184992,0.091341116,-64.115616,-66.94651,5.515341,-5.505366,52.787483,64.66399,0.43419898,0.01936841,0.32233614,-64.0361,64.0361,0.72045225,-5.7624507,-64.171295,-66.956856,0.002748079490661621,123.35286831855774,20000
73.441864,0.38695455,0.013685107,0.28488892,-72.91806,72.91806,0.17489377,-0.28784025,-73.070816,-74.90916,3.1999726,-1.4255145,31.402306,73.285385,0.3987766,0.018751204,0.32651967,-72.6991,72.6991,0.3488866,-0.58221084,-72.71509,-74.97043,0.0028302252769470213,137.50400066375732,25000
78.30399,0.3462306,0.017172694,0.28646344,-77.78603,77.78603,0.19740014,-2.582002,-77.881645,-81.140366,1.4083879,-1.7125021,19.129417,78.16118,0.40499306,0.01621461,0.26440215,-77.59404,77.59404,0.3162728,-0.54952943,-77.63185,-80.93393,0.002878094816207886,151.8944811820984,30000
82.20913,0.44801754,0.01659143,0.25599474,-81.5952,81.5952,0.48241413,-0.6311155,-81.63992,-85.83177,4.486103,-3.246299,42.26026,82.20721,0.4135654,0.01777494,0.28593355,-81.61589,81.61589,0.4211077,0.14949821,-81.69319,-85.78384,0.002913029432296753,166.45963382720947,35000
85.96802,0.3892842,0.016129851,0.2504352,-85.417435,85.417435,0.25994515,-0.39041844,-85.49978,-89.920845,1.6302019,-1.2992902,19.33361,86.0315,0.43415546,0.015714586,0.26502395,-85.4402,85.4402,0.3593859,-1.0092757,-85.54634,-89.27888,0.0029297553539276125,181.10841608047485,40000
88.449684,0.3567142,0.017589152,0.25361586,-87.917076,87.917076,0.33089274,-8.568285,-88.01386,-92.41413,2.6024654,-5.686,35.909103,85.260956,0.4308174,0.022573471,0.2499029,-84.6044,84.6044,0.5426091,-0.009700954,-84.798035,-92.36168,0.0029444632530212403,195.83073735237122,45000
88.677414,0.3603929,0.015007913,0.22298041,-88.16694,88.16694,0.1339113,-3.8351426,-88.28582,-94.733185,3.323307,-5.6852727,36.81839,87.31934,0.38522124,0.022952676,0.23280764,-86.7046,86.7046,0.31187832,0.19787996,-86.84442,-94.63544,0.0029521746158599855,210.59161567687988,50000
91.98703,0.35105008,0.021469712,0.23160443,-91.42128,91.42128,0.15439999,-9.81316,-91.550545,-96.4478,0.7186523,-1.9847845,20.300983,91.07888,0.36027753,0.019286156,0.22365122,-90.52574,90.52574,0.20061526,-0.43708768,-90.600685,-96.43337,0.002960981321334839,225.3965277671814,55000
91.047104,0.35876507,0.016098082,0.20831949,-90.52736,90.52736,0.18256742,-0.5784239,-90.65407,-97.60674,1.735115,-1.0244282,20.06258,89.9195,0.41768372,0.015617728,0.21577051,-89.34564,89.34564,0.23484845,-0.49404225,-89.435,-97.54339,0.0029632750034332277,240.21290922164917,60000
90.80554,0.39426264,0.015741885,0.21140417,-90.25386,90.25386,0.21528496,-1.8979378,-90.41009,-98.68261,0.850129,-2.0598905,21.579155,90.29513,0.38586187,0.016478777,0.20125005,-89.74448,89.74448,0.31343693,0.08872731,-89.8373,-98.50585,0.00297086124420166,255.0672206878662,65000
91.17957,0.37425268,0.015761495,0.22464967,-90.647705,90.647705,0.15446189,-4.158259,-90.761215,-100.23222,0.89017814,-1.018932,22.540974,90.747925,0.36684284,0.017965198,0.23147392,-90.20143,90.20143,0.27270567,-0.68550205,-90.332085,-99.247795,0.0029663334369659424,269.89889335632324,70000
91.33339,0.35367483,0.0147714615,0.20598806,-90.832,90.832,0.16438214,-0.25692838,-90.95187,-99.97602,1.4720538,-0.7947202,18.650139,91.778625,0.36558533,0.020150363,0.22071606,-91.21154,91.21154,0.27494395,-0.39690164,-91.31616,-100.43431,0.002974988126754761,284.7738389968872,75000
91.61807,0.3301509,0.012938619,0.21525036,-91.15854,91.15854,0.16337797,-0.18894154,-91.265495,-100.67934,0.88006413,-3.4695222,28.14458,91.44213,0.38707376,0.016030073,0.23011374,-90.89476,90.89476,0.1824668,0.24178606,-91.02969,-101.2132,0.0029717446804046633,299.6325681209564,80000
90.91581,0.37028664,0.015684068,0.23244287,-90.38868,90.38868,0.24816583,-8.99987,-90.53904,-103.385826,3.7919378,-5.8563914,33.414192,91.74878,0.33094054,0.016376436,0.21147259,-91.254074,91.254074,0.12791878,-1.2278757,-91.335785,-102.265884,0.0029686510562896727,314.4758288860321,85000
92.592575,0.29279703,0.015236139,0.23131058,-92.147415,92.147415,0.20739433,-44.569023,-92.33007,-102.09245,2.0536246,-2.4235718,25.101294,92.566895,0.3878773,0.019267857,0.23713219,-91.986336,91.986336,0.24816892,-0.78469825,-92.11647,-102.3505,0.0029684947967529296,329.3183090686798,90000
92.26117,0.3694007,0.016339839,0.22752821,-91.72837,91.72837,0.2379672,-0.7887402,-91.84366,-102.25746,1.7711442,-1.1893029,20.314987,90.950356,0.40978563,0.01778841,0.24262944,-90.362686,90.362686,0.31141984,1.0078458,-90.502884,-102.33067,0.002958788537979126,344.1122570037842,95000
91.50842,0.36811993,0.018166304,0.22759274,-90.95864,90.95864,0.12954071,-1.1310879,-91.07495,-102.10397,1.1965541,-0.5779977,15.431339,89.25675,0.33370382,0.021370173,0.23914452,-88.70934,88.70934,0.22372931,-0.34413934,-88.85451,-102.627045,0.002954319334030151,358.88385939598083,100000
92.00507,0.36173213,0.017454565,0.23288518,-91.468796,91.468796,0.13135691,-23.945683,-91.60133,-103.853325,0.4677524,-2.2413762,18.294155,90.66292,0.33684286,0.016485512,0.24280833,-90.16122,90.16122,0.5220262,-0.8988319,-90.325966,-103.65113,0.013947019052505493,428.61895966529846,105000
91.52791,0.37328628,0.019635797,0.24696591,-90.95827,90.95827,0.18323183,-0.13708442,-91.1236,-103.78848,2.8412585,-1.831515,27.391758,91.093925,0.35441464,0.020975232,0.23268844,-90.52976,90.52976,0.3391222,0.34507415,-90.68968,-104.7234,0.0026685333728790283,441.9616312980652,110000
91.60288,0.35593903,0.015476227,0.21528268,-91.09218,91.09218,0.18087035,-0.4824869,-91.25305,-105.38822,3.2832475,-3.6084075,32.04787,91.37937,0.3770756,0.016346276,0.24485573,-90.83884,90.83884,0.13681814,-4.348328,-90.99726,-105.58898,0.0028113296031951904,456.01828503608704,115000
92.18395,0.34315228,0.016355634,0.2376391,-91.677246,91.677246,0.23937817,-0.56250083,-91.791626,-106.832214,4.138728,-1.8706183,29.975958,90.82367,0.35767454,0.016158223,0.23944953,-90.30441,90.30441,0.50506204,0.053132325,-90.469086,-105.866875,0.0028977302551269533,470.5069417953491,120000
91.84424,0.37704435,0.019793987,0.2100932,-91.26926,91.26926,0.12843165,0.36070573,-91.3826,-106.88411,0.56572866,-0.65409267,16.262377,90.98048,0.3826549,0.026219845,0.22444221,-90.335625,90.335625,0.19299057,0.12623559,-90.42844,-106.470955,0.002934345245361328,485.17867374420166,125000
92.86316,0.37008262,0.01480943,0.21601838,-92.344986,92.344986,0.11057609,-21.930923,-92.48165,-107.76864,2.2169507,-0.9581353,17.880003,91.16784,0.30969447,0.015843868,0.2370624,-90.69971,90.69971,0.18176503,0.24356987,-90.83407,-107.20419,0.002962545919418335,499.99140906333923,130000
91.14933,0.33465278,0.015017211,0.2421886,-90.664505,90.664505,0.17347272,0.65269744,-90.835434,-108.227875,1.1815462,-1.593336,19.716345,90.66393,0.37476987,0.016895771,0.22520745,-90.12021,90.12021,0.22324654,0.063276336,-90.24392,-105.80449,0.0029826140880584717,514.9044861793518,135000
90.32548,0.3179671,0.016679466,0.20340359,-89.84071,89.84071,0.19913252,-0.05229056,-89.95702,-106.034,1.2648858,-0.8580841,17.000679,92.23348,0.40186945,0.018673897,0.2279381,-91.644875,91.644875,0.16220686,-0.010449544,-91.800026,-104.7394,0.0029832531452178954,529.8207585811615,140000
92.19765,0.34102952,0.015359044,0.2306314,-91.703026,91.703026,0.06678343,-22.829752,-91.8331,-107.078026,0.8283743,-1.4203074,15.357651,91.46906,0.36225963,0.018550158,0.23863687,-90.9213,90.9213,0.22644335,0.010418817,-91.071754,-105.39928,0.0029942287921905517,544.7919080257416,145000
90.06629,0.38177854,0.015407383,0.2259762,-89.53044,89.53044,0.12216601,0.5018843,-89.632935,-109.07652,0.87409145,-2.7864387,20.877848,91.9518,0.3938449,0.017361403,0.23439133,-91.38434,91.38434,0.12377592,-42.966824,-91.51425,-104.55636,0.0029941505908966065,559.7626662254333,150000
91.882996,0.34225243,0.018548489,0.22326039,-91.355255,91.355255,0.13551083,-0.11483051,-91.50984,-107.64448,1.8726429,-2.2481484,21.29142,90.550896,0.32613802,0.020757318,0.21491891,-90.01718,90.01718,0.17000087,-0.56420684,-90.14438,-106.24209,0.002995788526535034,574.7416143417358,155000
