training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
26.755388,0.51849914,0.02678299,0.34968013,-25.969059,25.969059,0.12365256,-22.351591,-25.964836,-26.56007,0.9217227,-0.9864117,20.270155,26.738426,0.54122996,0.029370904,0.3514316,-25.903488,25.903488,0.019036766,-3.0151834,-25.901695,-26.556963,0.018014593601226807,90.07297825813293,5000
43.54251,0.44979823,0.020600736,0.30605823,-42.886703,42.886703,0.2985757,-1.1130065,-42.89695,-44.22312,8.670673,-5.956621,54.443886,43.62925,0.4980396,0.020203352,0.3230292,-42.929176,42.929176,0.76583993,-2.0909564,-42.953228,-44.156937,0.0026600146293640136,103.37305974960327,10000
57.080994,0.40866196,0.01706779,0.29749984,-56.501656,56.501656,0.45109546,-39.40183,-56.542522,-57.862835,7.8209395,-8.045017,70.48851,55.168488,0.45661682,0.020236015,0.2766873,-54.50951,54.50951,0.33195543,-0.5948043,-54.52755,-57.853905,0.0026501415252685547,116.62377333641052,15000
65.60214,0.41884518,0.0169307,0.263699,-65.01399,65.01399,0.20331043,0.21622413,-65.075325,-67.61645,3.7273939,-3.249955,32.7833,65.75406,0.3827967,0.01687777,0.29557583,-65.202484,65.202484,0.48721132,0.45509154,-65.260025,-67.658775,0.002741366147994995,130.33060956001282,20000
73.41735,0.4057517,0.019350648,0.2677054,-72.81809,72.81809,0.3167739,-0.29463485,-72.86789,-76.14244,7.3260546,-5.4528894,51.083195,73.34211,0.4478645,0.018775284,0.30703497,-72.70649,72.70649,0.42284554,0.15093589,-72.73552,-76.14986,0.0028275651931762695,144.46844172477722,25000
78.135216,0.38189912,0.014990926,0.25935954,-77.60341,77.60341,1.2426771,-1.0602607,-77.65622,-82.13942,11.312767,-4.5601645,83.44826,77.54877,0.40954715,0.018030822,0.286092,-76.95891,76.95891,0.5352498,-1.0344089,-77.03831,-82.14213,0.002867718267440796,158.8070387840271,30000
83.63645,0.36339802,0.019692719,0.2559517,-83.076126,83.076126,0.2441921,-0.75139916,-83.13092,-86.64137,0.8061658,-1.3121829,21.825644,82.466705,0.44012535,0.018993974,0.26080078,-81.83664,81.83664,0.6071561,-0.18274303,-81.97075,-87.15053,0.0029064377307891844,173.33923530578613,35000
86.128555,0.38466477,0.02419722,0.28659338,-85.501915,85.501915,0.2388314,-10.274874,-85.58107,-90.22934,1.2013865,-1.331436,21.56409,85.339516,0.39287487,0.019206285,0.24587914,-84.75458,84.75458,0.2675029,0.40995753,-84.77218,-91.76333,0.002915362548828125,187.91605305671692,40000
89.75059,0.3453809,0.015018702,0.2291109,-89.25502,89.25502,0.13142066,-0.27225384,-89.31688,-95.27071,2.689973,-1.490333,21.53814,89.939,0.3829973,0.018065333,0.2505399,-89.37535,89.37535,0.24309859,0.026708797,-89.44172,-95.2784,0.0029349542140960695,202.59083032608032,45000
89.38497,0.38420057,0.01770997,0.22363317,-88.82367,88.82367,0.2691226,-0.14934964,-88.92441,-95.17543,1.5823977,-6.2926164,49.478058,89.76865,0.39889696,0.022248566,0.23192668,-89.14726,89.14726,0.33787072,-3.0670598,-89.276566,-94.69241,0.00294382119178772,217.30994176864624,50000
