training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.878256,0.44779938,0.019872835,0.18272999,-24.231728,24.231728,0.14225283,-0.68225145,-24.265928,-26.014296,3.5415475,-2.6235242,33.506264,24.874252,0.47249815,0.019758642,0.19372612,-24.204168,24.204168,1.4759581,-0.67375445,-24.194992,-26.523323,0.017158065128326416,85.79033589363098,5000
42.347652,0.36699498,0.020619811,0.1536119,-41.77446,41.77446,0.16172044,-1.318765,-41.812065,-44.38889,1.3148382,-1.2142694,22.343805,42.11592,0.44543338,0.02049644,0.18389098,-41.465523,41.465523,0.17004353,-1.2230432,-41.519356,-44.30703,0.002603319311141968,98.80693888664246,10000
55.03862,0.43469205,0.01956912,0.1815376,-54.408237,54.408237,0.38229746,-1.197736,-54.475304,-57.61114,2.6103287,-3.5035195,32.875053,54.99441,0.44773525,0.01843803,0.15670907,-54.362297,54.362297,0.41356227,-5.2488956,-54.461075,-57.621094,0.0025697834491729735,111.65586113929749,15000
64.79165,0.42699558,0.01471574,0.14862905,-64.2175,64.2175,0.21953192,-0.59442824,-64.24385,-68.09163,2.9595623,-4.686962,38.789463,64.74797,0.434199,0.017293533,0.16455942,-64.14084,64.14084,0.5178695,-7.8140464,-64.24559,-68.1295,0.002587589406967163,124.59381294250488,20000
73.67604,0.38695467,0.013229076,0.11897616,-73.15679,73.15679,0.09050602,-0.5885755,-73.251945,-75.764885,1.131507,-1.7884561,17.463182,73.3598,0.3987766,0.015174458,0.14328474,-72.80928,72.80928,0.49701756,-1.3227419,-72.83983,-75.83516,0.002629729747772217,137.7424669265747,25000
78.726456,0.34623078,0.0139788585,0.13201055,-78.24043,78.24043,0.3141108,-5.0524964,-78.320465,-81.42504,6.8216505,-3.299693,40.69148,78.574814,0.40499306,0.013059127,0.13468225,-78.03923,78.03923,0.31464797,-0.63160866,-78.04849,-81.60433,0.00270201735496521,151.2525589466095,30000
83.07827,0.44801772,0.012865953,0.12415564,-82.501595,82.501595,0.41933948,-0.29039174,-82.55355,-86.17779,5.798985,-4.31531,47.86993,83.00243,0.41356552,0.014084809,0.12784423,-82.44802,82.44802,0.25050747,0.8156538,-82.50286,-86.21886,0.0027705359935760497,165.10524487495422,35000
86.81749,0.38928407,0.014412899,0.12688418,-86.28407,86.28407,0.22840595,-0.06483047,-86.34979,-89.82259,2.2853656,-1.0237306,19.449976,86.82131,0.43415564,0.014999958,0.14515984,-86.23716,86.23716,0.58982974,-0.7210925,-86.287636,-89.74502,0.00281525993347168,179.18155002593994,40000
89.19868,0.35671407,0.014702145,0.12506673,-88.69494,88.69494,0.35205325,-9.480048,-88.76141,-92.571884,4.9173355,-4.579292,36.601868,85.94741,0.43081748,0.017020125,0.13488668,-85.34639,85.34639,0.73956776,-0.08475727,-85.50861,-92.53061,0.002848440980911255,193.42375993728638,45000
89.619225,0.36039275,0.014268176,0.11525925,-89.11615,89.11615,0.5073549,-2.4918542,-89.20558,-94.89052,7.452664,-2.9159303,49.32123,87.9247,0.3852213,0.021040998,0.1333349,-87.32906,87.32906,1.0737634,-0.24076912,-87.49837,-95.00055,0.002873603630065918,207.79178428649902,50000
92.101295,0.35105008,0.019211277,0.12749568,-91.558136,91.558136,0.30652845,-8.860727,-91.690155,-96.62255,1.0285068,-1.575391,18.03886,91.41424,0.36027738,0.016470855,0.11872991,-90.88925,90.88925,0.27723134,-0.44919598,-90.96993,-96.7717,0.0028910410404205324,222.24699449539185,55000
91.26753,0.35876518,0.015922913,0.12082146,-90.749535,90.749535,0.2829621,-0.4987027,-90.8815,-98.08766,2.2817295,-1.5333931,24.745361,89.99795,0.41768372,0.017745083,0.1349326,-89.40282,89.40282,0.20294207,-0.33456945,-89.51297,-98.072586,0.00290185866355896,236.75629353523254,60000
90.718864,0.3942626,0.01648428,0.11889666,-90.15976,90.15976,0.25559437,-1.9497094,-90.30196,-99.95002,1.4379933,-0.74381334,18.055502,90.36841,0.3858623,0.01730272,0.11966665,-89.80952,89.80952,0.34302315,0.15648529,-89.89582,-99.52045,0.0029134780406951904,251.32368922233582,65000
91.58802,0.3742525,0.016225653,0.11480226,-91.05151,91.05151,0.24568725,-3.0932505,-91.16881,-101.73037,1.1938316,-2.4487786,23.580215,91.033005,0.36684296,0.018373907,0.12413364,-90.48242,90.48242,0.23633504,-0.3200116,-90.62962,-100.33257,0.002926606512069702,265.9567267894745,70000
91.9216,0.3536749,0.016259179,0.10720815,-91.405334,91.405334,0.23239887,-0.879918,-91.51085,-103.897606,0.9762912,-0.5045464,15.383356,91.77889,0.36558455,0.019210402,0.12882225,-91.22121,91.22121,0.56897324,-0.6352799,-91.34169,-102.357666,0.002938733959197998,280.6504018306732,75000
92.28463,0.33015072,0.013791416,0.10791977,-91.81657,91.81657,0.21934164,-0.3464046,-91.93976,-101.284294,1.0738988,-3.9716365,28.142765,91.62123,0.38707352,0.017559893,0.12122846,-91.058556,91.058556,0.24570872,0.2244091,-91.18558,-101.155266,0.002942381763458252,295.36231660842896,80000
91.46022,0.37028638,0.018098388,0.12612174,-90.90895,90.90895,0.24648225,-10.217425,-91.04195,-104.4848,1.0034035,-0.9254688,16.54357,91.95353,0.3309405,0.015951809,0.12398109,-91.46307,91.46307,0.50930226,-3.991885,-91.576126,-105.13953,0.0029448620796203614,310.0866322517395,85000
93.930084,0.29279718,0.016200794,0.11483597,-93.47528,93.47528,0.22051689,-45.405186,-93.62087,-104.57484,0.919846,-3.3481293,23.937304,93.41899,0.38787764,0.0162538,0.1287558,-92.868576,92.868576,0.2848779,-0.46260893,-92.9787,-103.62507,0.0029477546215057374,324.82541060447693,90000
92.98247,0.36940062,0.014604332,0.1261721,-92.467026,92.467026,0.18348606,-2.168758,-92.568985,-104.74821,1.3134401,-1.2177334,18.103676,91.794174,0.40978584,0.019006755,0.13410029,-91.19432,91.19432,0.53881943,1.1154654,-91.35142,-105.3289,0.0029591951370239256,339.62140345573425,95000
92.74251,0.36812,0.018090632,0.113291726,-92.19348,92.19348,0.23167303,-0.5959656,-92.28825,-102.61511,1.2692156,-0.92392915,18.628935,90.755646,0.33370432,0.019251801,0.110981055,-90.22942,90.22942,0.49742386,0.15156965,-90.34071,-104.942566,0.0029568228244781494,354.4055230617523,100000
93.95833,0.3617322,0.016669488,0.1136856,-93.4299,93.4299,0.39114028,-23.624329,-93.53104,-109.08038,2.4224627,-5.57373,37.172092,92.25237,0.33684337,0.018870112,0.13165447,-91.72683,91.72683,0.6712106,-0.9704093,-91.905106,-105.63479,0.013550218772888183,422.15662121772766,105000
93.81197,0.37328583,0.016628832,0.11375813,-93.2724,93.2724,0.20662613,-0.5895615,-93.37392,-109.141525,1.9118011,-0.87963414,19.095966,92.807846,0.35441494,0.01767108,0.11615244,-92.27672,92.27672,0.25017694,0.51910007,-92.39844,-103.68448,0.002650722599029541,435.4102396965027,110000
93.93002,0.3559394,0.016925335,0.10830316,-93.40483,93.40483,0.3023704,-0.7007293,-93.545364,-108.28852,2.060757,-1.4811952,28.451288,93.612114,0.3770758,0.015158774,0.12281983,-93.08345,93.08345,0.40870476,-8.886308,-93.2186,-106.28796,0.0027880519866943358,449.3505046367645,115000
93.91086,0.3431526,0.015602901,0.11627655,-93.411674,93.411674,0.27068985,0.86151075,-93.53148,-106.195694,1.5070153,-1.4532801,18.202341,92.78734,0.35767463,0.0166726,0.1125315,-92.26294,92.26294,0.7114935,-0.4016306,-92.44673,-106.65145,0.002873872995376587,463.7198762893677,120000
93.71896,0.3770444,0.01701314,0.10755451,-93.17179,93.17179,0.37943837,0.21799943,-93.2728,-111.64561,2.8832288,-2.0743375,33.10742,92.90415,0.38265467,0.022122752,0.12091837,-92.30027,92.30027,0.5206123,0.15783836,-92.3898,-106.88023,0.0029130507469177246,478.28513622283936,125000
94.96569,0.37008214,0.014300333,0.098671235,-94.45261,94.45261,0.1313833,-23.538645,-94.54254,-112.80302,0.8703764,-0.74801636,13.997333,93.1733,0.30969432,0.015784431,0.119122595,-92.705765,92.705765,0.31032777,-0.26505697,-92.81835,-106.12387,0.002938226509094238,492.97627353668213,130000
93.180756,0.33465272,0.017669862,0.113538176,-92.6694,92.6694,0.21040265,0.790943,-92.802986,-105.86092,2.5759442,-1.6660616,23.009111,92.53349,0.37477046,0.01629175,0.105059184,-91.995804,91.995804,0.52310324,0.3861549,-92.08702,-106.308426,0.002955492877960205,507.75374388694763,135000
92.33675,0.317967,0.015903752,0.09912334,-91.85974,91.85974,0.20911136,0.21075782,-92.003,-107.38181,2.286901,-0.618222,21.823696,94.054985,0.40186864,0.017907202,0.11711554,-93.474045,93.474045,0.45852822,-0.6804811,-93.57511,-104.869415,0.0029614111423492432,522.5608062744141,140000
94.23599,0.3410291,0.015036633,0.110563844,-93.7446,93.7446,0.10604128,-22.773163,-93.8305,-107.77158,0.4916469,-0.79824835,13.184269,93.37818,0.3622599,0.018672265,0.118987784,-92.8292,92.8292,0.33623534,-0.54786325,-92.95217,-104.9909,0.0029671687126159667,537.3966553211212,145000
91.46482,0.38177866,0.016044758,0.101279855,-90.92259,90.92259,0.22064033,0.012179226,-90.99177,-108.5813,3.0094924,-0.9841968,25.533438,93.88789,0.39384478,0.02008443,0.11975179,-93.293205,93.293205,0.6432667,-43.758465,-93.40635,-104.30911,0.002972930574417114,552.2613141536713,150000
93.81331,0.34225345,0.019005073,0.11302106,-93.281006,93.281006,0.1542776,-0.6095803,-93.45656,-103.69924,2.4366753,-1.8129734,19.993908,92.30792,0.32613787,0.018642293,0.11628076,-91.795364,91.795364,0.40747613,-0.43155015,-91.89356,-104.45471,0.0029715757369995115,567.1191983222961,155000
