training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.457481,0.4860685,0.021331482,0.18963659,-23.758099,23.758099,0.28254628,-0.7537452,-23.778471,-27.251883,8.002543,-10.431041,89.06997,24.677158,0.4861002,0.021679949,0.17773694,-23.974258,23.974258,0.009702332,-22.466976,-23.975216,-26.673512,0.01798783173561096,89.9391679763794,5000
42.080795,0.40963978,0.018186584,0.16050176,-41.48929,41.48929,0.056413867,-0.5759431,-41.49021,-44.778637,0.6184075,-0.69761825,14.496656,42.45666,0.4598106,0.0179766,0.18845513,-41.817085,41.817085,0.17076646,-24.345882,-41.859478,-44.798344,0.002655279493331909,103.21557140350342,10000
55.38168,0.43736652,0.019069627,0.15689127,-54.753616,54.753616,1.903399,-0.25925654,-54.822937,-57.73029,6.3043027,-12.196357,76.24785,55.218365,0.4561236,0.019742802,0.15282011,-54.56481,54.56481,0.3153879,-0.9158803,-54.698143,-57.63003,0.002650950241088867,116.4703278541565,15000
65.49037,0.40980512,0.012917757,0.1306945,-64.951385,64.951385,0.06561692,-6.65559,-64.984665,-67.64933,1.6125339,-0.8931545,14.930786,63.759304,0.45415002,0.016025342,0.1432761,-63.1449,63.1449,0.39201412,-1.0210158,-63.210464,-67.59768,0.0027402199268341063,130.17143273353577,20000
72.226456,0.39320904,0.013907945,0.14762133,-71.69417,71.69417,0.22901136,-1.0058713,-71.70232,-75.02421,0.6823969,-1.6810417,21.018848,71.19638,0.42103413,0.016362205,0.13146438,-70.611725,70.611725,0.32083464,0.2638241,-70.67168,-75.07918,0.0028204050540924074,144.27346420288086,25000
77.992485,0.34621274,0.014083771,0.12439515,-77.50543,77.50543,0.36495012,0.52645296,-77.57848,-81.2518,4.622069,-2.549957,40.83704,78.21953,0.42891592,0.01805822,0.15114582,-77.61003,77.61003,0.30904645,0.42448443,-77.70763,-81.18046,0.002865875959396362,158.60285019874573,30000
84.21296,0.3942961,0.012448041,0.13436282,-83.69418,83.69418,0.24083716,-13.15577,-83.7038,-86.291534,1.2529964,-1.7911873,23.406897,81.429214,0.42911834,0.015036246,0.13622916,-80.84973,80.84973,1.1959566,-0.48389977,-80.93993,-86.16741,0.0028905354976654055,173.0555341243744,35000
85.93961,0.3902378,0.016265903,0.13411552,-85.38672,85.38672,0.5616492,-0.96088207,-85.44678,-89.79984,6.7672563,-12.287929,76.83911,83.621704,0.39439803,0.019120438,0.13241692,-83.0361,83.0361,0.6925725,-0.5670237,-83.1588,-89.80115,0.002904262924194336,187.57685542106628,40000
87.96379,0.37680757,0.012914188,0.12168032,-87.45784,87.45784,0.19339567,-0.99122214,-87.525345,-92.84795,0.6063101,-0.915275,14.328077,86.69822,0.32022703,0.01612832,0.11622733,-86.216705,86.216705,0.22610617,-19.183853,-86.32829,-92.868324,0.002917370557785034,202.1637134552002,45000
90.28569,0.37762764,0.013144216,0.114807315,-89.77662,89.77662,0.16629048,-0.5515946,-89.85695,-94.71102,1.3742262,-1.2676889,17.428732,89.60513,0.38136002,0.020143598,0.13661177,-89.02234,89.02234,0.25434345,-1.9018663,-89.12816,-94.42433,0.0029309897422790526,216.81866765022278,50000
89.88105,0.37246317,0.01806324,0.12691927,-89.32796,89.32796,0.19123949,-4.345129,-89.45119,-96.313446,2.025002,-0.6539216,21.334755,90.50798,0.39355904,0.01994917,0.12757222,-89.91493,89.91493,0.24735035,-14.989761,-90.03371,-96.214554,0.002936987257003784,231.5036106109619,55000
90.46181,0.32439828,0.01858528,0.11633762,-89.95155,89.95155,0.4242399,-0.82177764,-90.10321,-97.73602,2.0325942,-7.5538764,44.492958,88.77057,0.33279946,0.020091435,0.13011292,-88.236855,88.236855,0.36215267,-0.81210536,-88.37543,-97.40671,0.002943787384033203,246.22255325317383,60000
91.72655,0.38862872,0.019866629,0.1346436,-91.13925,91.13925,0.18653463,-31.970558,-91.24311,-99.208275,0.9590726,-0.9967101,17.111279,91.323524,0.4016459,0.021588258,0.14064331,-90.70599,90.70599,0.3349262,-0.7042581,-90.86952,-98.48323,0.00294317626953125,260.93844056129456,65000
90.181885,0.33058217,0.020733673,0.11355798,-89.64397,89.64397,0.2594482,-0.12048103,-89.83115,-100.95981,7.498573,-4.2461915,46.39188,89.20964,0.34458107,0.015412356,0.11541474,-88.71094,88.71094,0.41239,-0.9693292,-88.848175,-99.24708,0.002945573091506958,275.66631174087524,70000
92.78713,0.35676056,0.017837504,0.14124116,-92.252,92.252,0.20515257,-32.990017,-92.35251,-101.490425,3.9244065,-0.64812595,24.321285,92.28742,0.40707102,0.01948966,0.113402374,-91.685455,91.685455,0.48952526,-32.02147,-91.77325,-100.23632,0.0029551933765411377,290.4422857761383,75000
91.43875,0.37610018,0.015207911,0.123344384,-90.91057,90.91057,0.19275263,0.18802705,-91.01499,-103.11903,0.6868409,-1.3661578,17.354813,92.14174,0.39515942,0.017458444,0.12616247,-91.572,91.572,0.27586582,0.7105447,-91.67721,-100.44801,0.0029521811008453368,305.2031979560852,80000
92.374405,0.3178764,0.019391634,0.113252684,-91.86261,91.86261,0.2028111,-1.2756616,-92.006195,-104.24602,1.9007908,-4.516212,32.9429,92.17586,0.42968768,0.020914046,0.1266115,-91.53703,91.53703,0.35599795,-13.787716,-91.65434,-100.94259,0.0029405834674835203,319.906121969223,85000
91.7756,0.38164183,0.01884111,0.1271902,-91.20554,91.20554,0.7723851,-1.7172176,-91.34636,-104.2161,10.1973915,-13.639254,86.399284,92.5483,0.38225284,0.016333377,0.11133972,-92.002716,92.002716,0.21912506,0.7002592,-92.08768,-103.383835,0.0029228705883026125,334.520480632782,90000
92.98634,0.3829615,0.017597139,0.1191697,-92.427414,92.427414,0.17385043,-3.013872,-92.54982,-104.682274,5.338393,-1.4457215,32.998657,92.148994,0.41682592,0.018970642,0.13682789,-91.542465,91.542465,0.39252156,0.39630565,-91.65035,-101.9494,0.0029093440055847166,349.06720638275146,95000
91.58803,0.33241612,0.018712625,0.11718285,-91.06849,91.06849,0.42819947,0.6814791,-91.25608,-104.61091,9.03266,-4.66107,51.820007,92.3125,0.39735448,0.01713827,0.11847368,-91.74376,91.74376,0.2543248,0.1406155,-91.86705,-102.50013,0.0028972646713256835,363.5535352230072,100000
91.703224,0.34224683,0.016782392,0.11012175,-91.19315,91.19315,0.24763487,-1.01511,-91.27827,-108.4529,4.231719,-1.0341169,30.511047,91.59947,0.41606167,0.017011952,0.12789881,-91.01329,91.01329,0.2303111,-1.4631537,-91.12648,-102.67937,0.01435082449913025,435.30766320228577,105000
93.228516,0.33444452,0.015703734,0.11019407,-92.73703,92.73703,0.21020296,-0.88667244,-92.83851,-104.78364,0.6508788,-1.1064568,19.377747,91.662384,0.3640251,0.017449003,0.13905522,-91.12387,91.12387,1.1002041,-1.4895599,-91.255356,-102.77561,0.002630819034576416,448.4617636203766,110000
93.44452,0.35327202,0.018465325,0.11906104,-92.90659,92.90659,0.195839,-38.53324,-93.0634,-108.50424,0.6640002,-1.2169225,17.092283,93.067474,0.37305534,0.018736638,0.1197797,-92.50705,92.50705,0.44491592,-2.8262756,-92.62352,-102.89641,0.002689515686035156,461.9093487262726,115000
92.020836,0.36494583,0.020818092,0.11074683,-91.44771,91.44771,0.3457442,-0.59772736,-91.68319,-108.94,5.225704,-2.4087825,37.869698,90.53492,0.34691888,0.019973353,0.109788686,-89.988266,89.988266,0.5049221,-0.28899106,-90.12936,-102.85556,0.0027714678287506104,475.76669359207153,120000
92.77331,0.3254846,0.015999412,0.110952765,-92.28783,92.28783,0.22624284,-0.9659561,-92.40953,-109.16764,1.1689799,-1.4769427,20.432905,93.25989,0.36426473,0.018165939,0.11341381,-92.71397,92.71397,0.3477787,-0.82724524,-92.83147,-105.21159,0.0028270323276519778,489.9018602371216,125000
95.06222,0.34234205,0.014277069,0.11482754,-94.5771,94.5771,0.16120824,-45.24112,-94.70279,-108.30645,0.8860533,-1.2864324,17.031109,92.89645,0.42223167,0.019876814,0.13150981,-92.275444,92.275444,1.0360777,-0.6519961,-92.405,-103.70784,0.0028567388534545897,504.18556022644043,130000
94.017105,0.36390308,0.01541137,0.10330862,-93.49909,93.49909,0.14073677,-15.101497,-93.61433,-109.06655,2.5456495,-0.7131008,15.519602,91.9944,0.39736995,0.018800374,0.123583086,-91.40903,91.40903,0.4277288,-0.04704736,-91.57041,-106.10659,0.0028882277488708496,518.626706123352,135000
93.02761,0.3249671,0.015286595,0.09830445,-92.549774,92.549774,0.52251756,-11.0578985,-92.66415,-105.37465,4.135323,-17.017859,79.15581,92.67135,0.35731938,0.020642322,0.11581273,-92.107605,92.107605,0.37806022,-0.39119822,-92.2332,-104.099304,0.0028865803718566892,533.0596139431,140000
93.21924,0.38367966,0.01955586,0.09601041,-92.64,92.64,0.27043527,-0.9138166,-92.739655,-105.3745,2.669161,-7.15987,50.369217,92.74538,0.33668438,0.019044433,0.11752263,-92.21825,92.21825,0.24299756,-0.8683685,-92.345924,-105.8429,0.0029030513763427736,547.5748767852783,145000
93.96859,0.37578475,0.017652038,0.1163053,-93.41628,93.41628,0.26916033,-1.3638155,-93.53498,-104.70375,1.1602437,-4.317862,32.116154,93.432625,0.31561518,0.016457664,0.093415774,-92.95243,92.95243,0.1926285,-0.2785759,-93.03328,-105.00761,0.0029134347915649415,562.1420559883118,150000
94.2621,0.33852923,0.017291334,0.11355105,-93.750656,93.750656,0.20026475,-0.8197861,-93.88431,-107.11872,2.47213,-0.680726,21.514925,92.23473,0.36968267,0.01979691,0.123101115,-91.66708,91.66708,0.5702482,-0.6379125,-91.800766,-105.119064,0.0029166947841644288,576.7255356311798,155000
90.74181,0.31852394,0.015632754,0.10765086,-90.26696,90.26696,0.35288537,-0.26663426,-90.38323,-104.693756,2.162574,-2.668506,31.248947,92.95509,0.3773446,0.017686194,0.10414308,-92.40089,92.40089,0.6131381,-0.7120436,-92.53802,-104.98098,0.002927439785003662,591.3627395629883,160000
92.353264,0.3489772,0.016807236,0.118432984,-91.83621,91.83621,0.18713573,0.0630818,-91.944,-104.245705,2.544081,-1.8898435,29.969568,90.88445,0.37759504,0.019832283,0.115667745,-90.30853,90.30853,0.575989,-0.61347777,-90.466835,-105.52612,0.0029348751068115236,606.0371210575104,165000
92.84105,0.37543547,0.016814299,0.112852745,-92.29747,92.29747,0.17587925,-0.38101366,-92.439995,-107.99464,2.6117554,-0.6241143,17.24012,91.647385,0.4096228,0.020701438,0.1240215,-91.03075,91.03075,0.3777059,-0.08921084,-91.20493,-105.41818,0.0029429388523101807,620.7518215179443,170000
93.01249,0.3600605,0.016469622,0.11343977,-92.48773,92.48773,0.20827074,-1.3823819,-92.64653,-107.803986,0.65040094,-3.2767334,23.520443,91.85792,0.37387782,0.020688122,0.123809695,-91.27716,91.27716,0.1766747,-0.37307644,-91.40977,-104.93749,0.002936988735198975,635.4367713928223,175000
93.17056,0.31617433,0.018135715,0.102968335,-92.673035,92.673035,0.2966236,-13.113337,-92.81305,-103.935135,8.003257,-3.7672002,58.191063,92.005745,0.4267301,0.019900903,0.1169918,-91.380005,91.380005,0.24885908,-0.68451256,-91.503654,-105.05649,0.0029441229820251465,650.157392501831,180000
92.917366,0.36221063,0.016222533,0.1071866,-92.39293,92.39293,0.14480737,-0.17154506,-92.50837,-104.09786,1.195853,-1.3601925,13.599644,92.688255,0.41123992,0.023364792,0.13207623,-92.043365,92.043365,0.34440702,0.6112887,-92.224884,-105.1144,0.0029383132934570314,664.848964214325,185000
92.43857,0.3045526,0.017373241,0.10616443,-91.96028,91.96028,0.20417131,-0.12737404,-92.09264,-104.79552,3.629702,-1.2715822,25.344889,93.19721,0.45809704,0.019950416,0.127221,-92.53961,92.53961,0.36040115,-0.11026439,-92.641495,-104.860085,0.0029315521240234374,679.5067298412323,190000
95.85647,0.3716678,0.01590228,0.105739504,-95.325775,95.325775,0.124980204,-0.44435817,-95.39532,-104.92467,1.6414173,-0.6150416,18.157475,92.0477,0.40050316,0.020471174,0.11762074,-91.44248,91.44248,0.52834296,-0.40706185,-91.56599,-105.670746,0.002928705072402954,694.1502604484558,195000
92.05491,0.39045697,0.018089443,0.10410188,-91.48356,91.48356,0.21975291,0.27984336,-91.602684,-105.465805,1.3101209,-4.1640778,28.407503,91.823,0.42429054,0.020500958,0.12729627,-91.193695,91.193695,0.6116222,-0.44836947,-91.33772,-105.14657,0.0029205817699432374,708.7531752586365,200000
93.07939,0.3441745,0.016936786,0.112664014,-92.56585,92.56585,0.121677816,0.2374904,-92.65995,-105.60774,1.0678895,-0.6657715,12.645345,93.35804,0.36788222,0.019746711,0.11696257,-92.792694,92.792694,0.29766566,-10.492368,-92.93224,-103.90331,0.013387965059280395,775.6930060386658,205000
