training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
25.373337,0.4860686,0.108575046,0.18724911,-23.801517,23.801517,0.13861781,-0.94565696,-23.814356,-27.232107,1.9168689,-4.5123987,41.59317,25.627216,0.48610017,0.10839604,0.17819889,-24.057156,24.057156,0.01454074,-22.406755,-24.056429,-26.775837,0.01805623025894165,90.28116202354431,5000
42.897846,0.40963987,0.0989379,0.15914084,-41.49883,41.49883,0.07824902,-0.6524493,-41.496265,-44.621197,1.5933368,-1.8735929,29.319767,43.398617,0.45981058,0.10011623,0.18615982,-41.937645,41.937645,0.14613695,-30.156202,-41.96278,-44.55168,0.0026423245429992677,103.4927921295166,10000
56.808968,0.4373665,0.09144069,0.15440506,-55.457195,55.457195,0.31198224,-1.396861,-55.454796,-58.056423,11.034105,-9.79991,83.865715,56.627563,0.4561236,0.0976695,0.15033339,-55.194744,55.194744,0.17613494,-1.7984939,-55.200134,-57.935406,0.0026266287803649903,116.62594270706177,15000
67.61351,0.40980506,0.08057678,0.1284214,-66.397934,66.397934,0.048904236,-4.860561,-66.39911,-68.51939,1.0727364,-0.8932627,23.270348,66.63793,0.45415002,0.086229876,0.14043278,-65.32148,65.32148,1.0338522,-1.009152,-65.34294,-68.44781,0.0027199122428894044,130.22551131248474,20000
75.00202,0.39320886,0.08114185,0.14655069,-73.79739,73.79739,1.843915,-1.126574,-73.68543,-75.94204,61.236588,-73.14249,381.6184,74.26484,0.4210342,0.08812381,0.13058934,-72.96257,72.96257,1.5224453,-1.4418129,-72.96535,-75.82264,0.002804379367828369,144.2474160194397,25000
80.77056,0.3462128,0.07616149,0.120982625,-79.662735,79.662735,0.078901924,-0.3390879,-79.681435,-81.61491,1.4168935,-0.98943365,23.774538,81.18671,0.42891595,0.08473951,0.15215069,-79.91039,79.91039,0.40472382,-1.1530586,-79.94301,-81.82249,0.00285353536605835,158.51510000228882,30000
86.27599,0.3942961,0.07835205,0.13890477,-85.098175,85.098175,0.022845188,-18.236095,-85.09863,-85.98513,1.2741914,-0.8176323,21.959282,84.202156,0.4291182,0.08558463,0.13492587,-82.91719,82.91719,0.33627483,-0.54422265,-82.94821,-86.01684,0.0028772667407989502,172.9014391899109,35000
88.42715,0.39023763,0.077085406,0.13238229,-87.26605,87.26605,0.64855826,0.08510205,-87.2952,-89.41552,8.466837,-21.379406,127.382675,87.487564,0.39439785,0.0807686,0.12612116,-86.28548,86.28548,0.7961832,-0.0148487985,-86.298645,-89.310196,0.002889179039001465,187.34734058380127,40000
91.19908,0.3768075,0.076550014,0.12171172,-90.05677,90.05677,0.25180098,-0.42710885,-90.185455,-92.63384,5.235679,-1.9987857,43.1985,91.01126,0.32022697,0.07766545,0.1185511,-89.91438,89.91438,1.2975705,-23.498575,-90.068214,-92.54391,0.0028888803482055663,201.79174900054932,45000
93.954544,0.37762755,0.0703731,0.11373661,-92.873184,92.873184,0.038602367,0.21329956,-92.897675,-95.20147,1.4154016,-1.1673012,23.581951,93.95191,0.38136035,0.09185748,0.13315915,-92.65198,92.65198,0.113303505,-1.0170431,-92.6676,-95.131744,0.002889565944671631,216.23958492279053,50000
