training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.943314,0.44779938,0.020275712,0.18282187,-24.292757,24.292757,0.23389351,-1.5697342,-24.298279,-26.193453,0.5102616,-0.70730215,14.140148,24.984861,0.47249815,0.019973312,0.1941137,-24.31263,24.31263,0.29699302,-1.3816237,-24.319141,-26.529882,0.016745010805130005,83.72506427764893,5000
42.42852,0.36699504,0.020697923,0.15354763,-41.854546,41.854546,0.16996467,-1.3463309,-41.881718,-44.131317,2.502392,-2.0591266,26.860147,42.190865,0.44543335,0.02039285,0.18403295,-41.541504,41.541504,0.26388848,-1.1060694,-41.59346,-44.223835,0.002583166217803955,96.64090061187744,10000
55.193947,0.43469203,0.016775899,0.182043,-54.591496,54.591496,0.41884708,-2.3599982,-54.655056,-57.709686,2.7123384,-4.255047,33.004517,55.21692,0.4477353,0.01613653,0.15437442,-54.60782,54.60782,0.309664,-5.3649573,-54.671658,-57.639202,0.0025537118911743164,109.4094648361206,15000
64.77128,0.42699558,0.015086027,0.14927459,-64.19342,64.19342,0.32871783,-0.43146777,-64.23017,-67.81105,4.8022213,-9.433756,55.84154,64.60884,0.43419898,0.01786753,0.16529725,-63.995964,63.995964,0.6190407,-8.098337,-64.13179,-67.85719,0.0025655333518981934,122.23713660240173,20000
73.57117,0.38695455,0.013601035,0.11969223,-73.0482,73.0482,0.12406015,-0.9913737,-73.198,-75.5077,4.141094,-2.753619,34.66941,73.2061,0.3987766,0.015852313,0.14461567,-72.6488,72.6488,0.432223,-0.9063801,-72.699905,-75.56609,0.0025813763618469238,135.1440236568451,25000
78.47553,0.3462306,0.014496575,0.13288581,-77.98434,77.98434,0.32024825,-3.832156,-78.07565,-81.38283,2.849134,-2.2797394,31.777323,78.351974,0.40499306,0.013367339,0.13512862,-77.81331,77.81331,0.443315,-0.330416,-77.84067,-81.526726,0.0025867271423339845,148.07766461372375,30000
82.60418,0.44801754,0.014783224,0.12431453,-82.00833,82.00833,0.9254286,-0.45020306,-82.11479,-86.13493,19.983284,-11.435067,105.806946,82.42208,0.4135654,0.016220132,0.13008681,-81.84631,81.84631,0.26792067,0.6847702,-81.92998,-86.147156,0.0025994049549102785,161.07469391822815,35000
86.075714,0.3892842,0.0146561405,0.12686124,-85.53987,85.53987,0.25042567,-0.16229895,-85.6392,-89.89574,0.7603835,-0.835631,18.867062,86.10483,0.43415546,0.01579767,0.14373554,-85.512695,85.512695,0.40174675,-1.2905841,-85.570595,-89.83786,0.0026051485538482666,174.10044121742249,40000
88.27865,0.3567142,0.015337398,0.12526919,-87.76856,87.76856,0.85289776,-9.638518,-87.85424,-92.83426,26.070623,-18.106144,122.543045,84.6972,0.4308174,0.017783007,0.13445662,-84.08855,84.08855,0.70623416,-0.2566927,-84.24342,-92.67522,0.0026450499534606932,187.3256959915161,45000
88.815796,0.3603929,0.014027504,0.115475714,-88.315125,88.315125,0.56407213,-0.7865804,-88.417885,-95.740265,6.8301473,-3.533928,41.46979,86.776855,0.38522124,0.021599468,0.1323492,-86.17564,86.17564,1.3213438,0.52521366,-86.34898,-94.987305,0.002667665433883667,200.6640284061432,50000
91.26093,0.35105008,0.01949945,0.12829126,-90.71489,90.71489,0.19812751,-11.762027,-90.85645,-98.53857,0.82132816,-2.014128,18.879492,90.731766,0.36027753,0.017193036,0.119202584,-90.199554,90.199554,0.28306893,0.124514654,-90.28219,-97.36037,0.0027253390312194825,214.29072952270508,55000
90.31696,0.35876507,0.017745176,0.12135525,-89.78075,89.78075,0.27509674,-0.0319566,-89.95969,-100.912544,1.3190325,-1.3351448,18.337412,89.24564,0.41768372,0.018552277,0.13464355,-88.64244,88.64244,0.18019125,-0.27712992,-88.75983,-99.249794,0.0027628583908081055,228.1050271987915,60000
90.1855,0.39426264,0.01556756,0.11736555,-89.63556,89.63556,0.35584062,-1.8674897,-89.74928,-100.545204,0.9755814,-1.2382236,17.628796,89.72525,0.38586187,0.016407117,0.118822776,-89.175316,89.175316,0.31498197,0.18796124,-89.261284,-101.64485,0.0027980730056762697,242.09539771080017,65000
