training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
24.743599,0.44779938,0.01998978,0.18279512,-24.0969,24.0969,0.5333673,-0.90914243,-24.125881,-25.911427,4.62501,-3.614772,49.4646,24.883354,0.47249815,0.019778293,0.19361752,-24.214062,24.214062,0.26200885,-1.0912167,-24.213753,-26.4552,0.016962302160263062,84.81152081489563,5000
42.159664,0.36699504,0.020592846,0.15333511,-41.5888,41.5888,0.25684857,-1.4943706,-41.638374,-43.953327,7.7793875,-8.07608,64.40575,41.973236,0.44543335,0.020392587,0.18402475,-41.325916,41.325916,0.15027955,-0.91044277,-41.370777,-43.99852,0.0026393355369567872,98.00820541381836,10000
54.98205,0.43469203,0.017391218,0.18212712,-54.376057,54.376057,0.26841396,-2.3598073,-54.427715,-57.617603,1.3522344,-1.8497128,20.943363,54.940975,0.4477353,0.017029777,0.15448605,-54.325497,54.325497,0.31589866,-9.795547,-54.413445,-57.594967,0.002947969436645508,112.74805927276611,15000
64.67284,0.42699558,0.014200596,0.14805755,-64.106674,64.106674,0.2507994,-0.90556765,-64.133896,-67.82838,4.0694695,-6.256505,43.815796,64.61006,0.43419898,0.015685635,0.16271667,-64.02214,64.02214,0.56281555,-9.060925,-64.111855,-67.83293,0.0032535342693328856,129.01573634147644,20000
73.72494,0.38695455,0.013429744,0.11858458,-73.20705,73.20705,0.08826202,-1.0189532,-73.31418,-75.78425,1.3166556,-1.0246959,17.073727,73.36146,0.3987766,0.01600893,0.14467065,-72.806595,72.806595,0.40810674,-0.940061,-72.85388,-75.775246,0.003116765022277832,144.59956741333008,25000
78.51569,0.3462306,0.014331615,0.13282438,-78.03045,78.03045,0.3363884,-4.125929,-78.119194,-81.72354,4.823155,-3.9961414,39.930264,78.33685,0.40499306,0.0131186815,0.13490753,-77.80461,77.80461,0.43570995,-0.7475077,-77.81503,-82.041,0.0029353439331054687,159.27629351615906,30000
82.53337,0.44801754,0.014766367,0.12507322,-81.942856,81.942856,0.6032839,-0.4582907,-82.04588,-86.48532,11.233376,-7.844707,81.2599,82.39316,0.4135654,0.015973026,0.12944604,-81.825455,81.825455,0.23774481,0.234708,-81.89757,-86.34483,0.0032576350688934327,175.5644760131836,35000
86.29537,0.3892842,0.015177408,0.12706834,-85.76038,85.76038,0.32029128,-0.16608316,-85.84665,-90.04715,1.3486023,-1.9106425,22.696312,86.238434,0.43415546,0.016086835,0.1452076,-85.64984,85.64984,0.3003907,-0.6585663,-85.73145,-89.89851,0.003286570978164673,191.9973385334015,40000
88.10251,0.3567142,0.014951376,0.12388855,-87.60301,87.60301,0.30075753,-9.507566,-87.678986,-92.78758,2.0835469,-3.457529,31.310621,85.06422,0.4308174,0.017777268,0.13516596,-84.46362,84.46362,0.7815186,-0.3859197,-84.651184,-92.70538,0.003311607360839844,208.55538177490234,45000
88.54922,0.3603929,0.014410007,0.115531325,-88.051926,88.051926,0.38044068,-2.345667,-88.13951,-94.87499,4.1955485,-1.8422205,33.38556,86.98716,0.38522124,0.021623287,0.13398083,-86.396515,86.396515,0.8450846,-0.077031136,-86.575935,-94.82569,0.003121383762359619,224.1623067855835,50000
91.24362,0.35105008,0.019600349,0.12976003,-90.70735,90.70735,0.22202048,-10.092818,-90.85582,-97.00343,0.9253359,-1.3663609,15.9805565,90.759766,0.36027753,0.016876727,0.12010877,-90.240005,90.240005,0.28977656,-0.4843851,-90.33382,-96.45847,0.002956009340286255,238.94235920906067,55000
90.17379,0.35876507,0.019039847,0.12113325,-89.63605,89.63605,0.28081113,-0.100385085,-89.83921,-98.60891,2.3595588,-1.2937437,22.667387,89.19688,0.41768372,0.019369947,0.13594615,-88.597115,88.597115,0.2828126,-0.49028507,-88.7149,-97.79277,0.0029689939975738526,253.78733468055725,60000
90.09171,0.39426264,0.016684968,0.118150935,-89.54144,89.54144,0.37286758,-2.1658754,-89.66429,-99.69032,1.1841116,-2.8271337,26.899399,89.56814,0.38586187,0.017095614,0.12000327,-89.02243,89.02243,0.31774956,0.13011952,-89.12868,-98.77885,0.0029732997894287108,268.65383887290955,65000
90.8802,0.37425268,0.01659473,0.11541679,-90.351616,90.351616,0.243002,-3.3232865,-90.471695,-100.1326,0.7674314,-2.0855107,21.647032,90.23051,0.36684284,0.018906102,0.12102137,-89.687836,89.687836,0.24244691,-0.4273221,-89.82161,-99.77103,0.002978143119812012,283.54455971717834,70000
91.34198,0.35367483,0.01605847,0.10625907,-90.83977,90.83977,0.1692737,-1.2657343,-90.94247,-101.07617,1.5081601,-0.9289361,16.752148,91.136986,0.36558533,0.020388473,0.1327635,-90.58281,90.58281,0.36521164,-0.77754366,-90.723526,-100.71287,0.0029829119205474854,298.4591255187988,75000
91.72873,0.3301509,0.013522125,0.10622072,-91.27418,91.27418,0.22427109,-0.13819338,-91.37164,-101.101875,1.0135224,-2.9247925,22.146471,91.33227,0.38707376,0.01738046,0.121133566,-90.78529,90.78529,0.19030318,0.22695288,-90.91257,-101.00452,0.0029843212604522707,313.38073897361755,80000
90.842064,0.37028664,0.018879596,0.12890807,-90.29903,90.29903,0.20042694,-16.170696,-90.440025,-101.80794,2.0369205,-1.2771525,19.853054,91.5164,0.33094054,0.015747298,0.1226697,-91.041374,91.041374,0.4478014,-2.3266792,-91.153625,-101.318115,0.0029771033763885497,328.26626086235046,85000
