training/actor/actor_loss,training/actor/bc_flow_loss,training/actor/distill_loss,training/actor/mse,training/actor/q,training/actor/q_loss,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_flow_loss,validation/actor/distill_loss,validation/actor/mse,validation/actor/q,validation/actor/q_loss,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,time/epoch_time,time/total_time,step
19.678118,0.51849914,1.0077832,0.9867416,-19.10923,19.10923,0.23364681,-4.031109,-19.54219,-24.043102,0.60804236,-0.7797606,17.206215,20.212597,0.54122996,1.0045851,0.97172546,-19.621138,19.621138,0.17286852,-0.8358594,-20.016283,-24.062834,0.01788988118171692,89.44942021369934,5000
28.665224,0.44979823,0.9753004,1.0012993,-28.117895,28.117895,0.08295581,-0.0023835674,-28.582314,-37.566734,0.4486345,-0.28235894,9.776551,28.035019,0.4980396,0.96213037,0.97006077,-27.440765,27.440765,0.06850511,-0.16266584,-27.880108,-37.24413,0.0026653978824615478,102.77641558647156,10000
37.062065,0.40866196,0.7539663,0.7732657,-36.54031,36.54031,0.07614491,-11.289358,-36.92611,-48.496525,0.3399879,-0.46164644,10.055892,35.948,0.45661682,0.7449181,0.7827625,-35.379646,35.379646,0.10490005,-0.2678849,-35.770782,-48.137463,0.0026647253036499023,116.10004734992981,15000
44.740692,0.41884518,0.6255481,0.65743333,-44.19674,44.19674,0.105329946,0.08610054,-44.53506,-58.061634,0.99226147,-0.95090806,15.085974,43.33383,0.3827967,0.6583521,0.7066746,-42.819366,42.819366,0.103053875,-0.1521216,-43.191868,-56.69894,0.002769275712966919,129.94643115997314,20000
50.499054,0.4057517,0.4604962,0.5361154,-49.97818,49.97818,0.12508583,0.07778309,-50.282455,-65.49254,1.3621141,-1.4471886,19.653387,48.673683,0.4478645,0.49306607,0.57059455,-48.10255,48.10255,0.14734554,0.18685105,-48.47769,-64.17756,0.002865012550354004,144.271502494812,25000
53.05616,0.38189912,0.5097682,0.5501255,-52.52133,52.52133,0.25201058,-0.78752726,-52.9628,-72.7521,0.6957669,-0.79605293,13.31916,52.242355,0.40954715,0.5133777,0.5842963,-51.678795,51.678795,0.23204583,-0.42507148,-52.1453,-70.57411,0.002911179733276367,158.82740712165833,30000
55.535942,0.36339802,0.5139744,0.5479026,-54.992653,54.992653,0.15725511,-0.5512246,-55.47561,-77.29856,0.984647,-0.8931476,17.941633,53.40604,0.44012535,0.5128752,0.56724024,-52.786407,52.786407,0.19660354,0.24161762,-53.344803,-74.77469,0.002941652250289917,173.53567504882812,35000
55.902897,0.38466477,0.4886505,0.5594268,-55.322773,55.322773,0.22355631,-4.73146,-55.887554,-84.4142,0.82327366,-1.022908,16.664082,55.22028,0.39287487,0.46456856,0.5303072,-54.64158,54.64158,0.22078398,-0.2049261,-55.150703,-78.809715,0.002966258382797241,188.36697387695312,40000
57.557934,0.3453809,0.37664807,0.43392462,-57.04306,57.04306,0.17165308,-0.16541097,-57.468216,-83.87019,0.9789547,-0.5946712,15.720541,58.990715,0.3829973,0.37674987,0.4257196,-58.43818,58.43818,0.16050273,-0.07171845,-58.84909,-82.77383,0.0029763079166412352,203.2485191822052,45000
59.30904,0.38420057,0.42174256,0.46362665,-58.713966,58.713966,0.44203466,-0.3744157,-59.258743,-85.44712,2.1273313,-3.497982,33.425415,58.61819,0.39889696,0.39930946,0.46914068,-58.019638,58.019638,0.24328218,-3.2019684,-58.531643,-84.90019,0.0029982912063598634,218.23998141288757,50000
